review_uuid,review
bebaae57-101d-462a-8057-4aada9fc7271,keypad key press is not good seems to br low quality
1b7730c8-ad25-490e-b3e4-f9280a00a9f5,superb
6585351d-8c3b-49db-b200-b8a1e1eb5681,not bad
ba69e9af-30b0-4b19-9e39-ed06de8bc3de,good
9149f933-d112-4f9c-ae16-7bea47526898,not fullfill my expectation 
10329826-2638-4aee-ab05-1de1e03545ae,nice
e1b43cc9-0fb4-4b8b-a26f-26baba31aa04,not good at all feels like there is dust in inside whenever i try to bite teeth feels sand inside
981c26df-64dc-46b1-b477-23a3d0be19f0,super value of money thank u flipkart
75c4f133-0168-4528-be73-568d4a2feebe,nice
d3f09cfb-4e5b-4b6b-adf9-5d9ac36fa8dc,i was earlier going for samsung tab but decided to wait for this model no comparison its way beyond the line at rhis price point nothing can beat this tab super smooth speed simply amazing
237fced0-58b8-411f-9657-201c2e8e8c90,very poor bcz no colore fek i am not happy right now pleas i excheng my product its reqst i need only colore baby lips this not a colore
abb12f85-7f6c-4a3f-b8b3-481b2ca57934,it is a great product fragrance is very impressive and long lasting too if you use it after a bath it will stay for long
c4e61da0-efc3-4ab5-93aa-82477b784f6e,very bad please dont purchase
a89c893f-56ff-4149-9c86-cf96e9971cd0,i am using this laptop from past 14 days i was very confused between acer nitro 5 and tuf f15 and this after 2 months of deciding i finally went with this laptop and trust me guys this a very good laptop with this specs and provide value for money u will not regret to buy this laptop only con i found in this are thermals it could have been better but seriously u cant notice that difference overall i am very happy with my purchase
42652e53-6566-4f90-9ce4-0e430ef583a8,very hard ball dont purchase plzzzz
b2dc85e7-9ea3-459a-9421-830a624f5717,good
e1049283-a30b-409f-8bff-a3fb69accc3a,good product
76a1b0fa-e343-4efa-b521-88c343d6fa7b,waste product
7140210a-6f52-4ca0-b6f4-d51bc2e6c13d,very poor
18e7b024-dd53-44c6-8901-223e182413c4,worst product and service response
6968cca3-8728-45b3-991d-75790970f063,worst quality of material cheap plastic used and no fit and finish please dont waste your money
7cfb5ff7-b496-47e9-a245-69c42d9c86e9,good product jarur kharide
491c1002-8893-4637-9058-87a82ae31edb,nice in lakme eyeconic kajal
9a068526-3b9a-42fa-ac75-a57c1566f8ad,very poor quality as within a day ball get damaged
f2f155a1-0c98-4d7a-9885-85a9ec5cad13,bad
72698548-41e2-4d27-a355-64cf27de8ac4,not satisfied with cleaning of clothes
efba20e1-dd97-412c-bde0-bca08c874610,dont buy ball bearing issue are coming very frequently high noise and low performance
91f2c38d-f01d-47ae-a2e6-03efb6a3a972,bad product dont buy this not coocking properly
c61dd89a-5d0a-462c-9104-2efb18e5116f,after woshing is poor demez print out
20e2b22c-461f-44ff-97ee-d2b8f9e1ea84,quality good
9303e6bb-126e-4c82-a113-632747ee8c20,much delayed return product could have been earlier
94539a4b-ca46-4e01-809b-220fea9ab3b1,product seems to be used already seal broken found scratches on the body not expected this from flipkart and it is nonreplaceable 
8fbdd191-4e88-41f2-9a19-2313e51b372c,comfortable nice one
09703923-8b28-44e8-9848-6c109a9cd2ac,worst product
a48bbdb8-ccee-491b-ba6d-7d639bff8394,nice
b68d1184-b4d1-455c-9d91-fde34cbd6244,i like so much this product 
c68e86f4-b832-4348-8fa3-de7889a6ae74,awsome in this segment got it at low price in the offer feature packed tv go for it
28401638-9161-48ca-9aa7-077f8e57249c,sound quality is good bass is recognizable but the design could have been better its bullky to carry around but comfort wise it can be worn for 34 hours continuously the battery backup is the most amazing it lasts long that u forgot when did u last charged it the aux cable helps you to be flexible regarding the connectivity to the devices without bluetooth overall its worth for its price i bought this for rs1500 three months back
f4b39ed6-0574-44e2-8e42-6e9810af1333,good quality wroth of money
03778c58-a70a-4d4c-acd5-b96b543bf659,the size and capacity is definitely big but i couldnt find how to open this for cleaning
c4c44697-ee09-4b30-8f8d-562d02cf1ca7,the product is of lower to the lowest inferior quality and the strap eyelet broke only after using for 3 days kindly to not buy this product or any product of this brand you will feel repented
26ce76e3-2b25-4a9f-ac66-fdf8a4bd641d,good soundbar value for money 
98b8ecc7-8c8e-4fa5-8b5b-3bce9aa172b7,nice hardware in this price loved it
c443bada-abb8-464a-a2c9-5f7e96583877,good
c9f939f8-c34d-4776-b9fb-7b33ccd4b49f,not worth buying very small in size maybe for kids to use
0974081a-23a8-46f7-b44e-dd25679458d0,weast productnot working
8dd2884e-75df-4609-aa57-4388cca63539,good product
d040ccdf-71e4-4056-aa01-9b64a1366af2,cheap quality
a2e4f129-6925-4f7d-87f7-60b033dc2ff5,bad quality
550cfa93-6805-4768-b990-0a334c45946b,good quality
460c6248-2906-41b7-9d47-6fd344cc4a06,i like it super
6831bb1a-31a9-45a3-ad20-faeeedda2b47,worst installation ever from boschthey did not install properly and i ordered 1 month back still not used single day and not able return the product
37091e84-223c-4f63-ad36-63bea28ffc10,very worst dont buy anyone
c9bb1717-1e05-4432-8b10-f1435db6c6df,good
5f704908-c66c-44ae-b2f2-3ae0efd04517,deliver on time fast installation taste of water is good lets see how it works for long
c4d45744-9d02-41e7-bf91-b567fc1c8b88,not so good
8636e1ac-1ff5-42ba-8cde-fafe42f12302,not bad but quality missing i am disappointed about this product
9c78e9a0-036e-4194-8eb4-5ec26de4538d,weast of money
232e65da-2c51-4d1d-b0ad-59d964b0bc80,nice product but should provide more a cessories like piko footer and embrodary footer
ffe92232-8c3a-40b1-9fe8-e85b6681b55c,stand not proper stand after 15 days
c81b03ad-7b34-4e49-85b8-80c37542c82e,not good refigirator because derefigirator water leckege in side and out side worst product buy the flipkart 
92862ced-f046-4d93-a172-c9f3c04dbe22,in one week itself the sole got deform and experience was worst
fe3337f8-fee0-4c5f-be16-b89e69c5f567,very very bad product loud sound when using
b9d6d02f-6189-4d64-8612-48823f600395,third class very poor
9db2dc68-df56-415a-a746-0a700a96b259,heats up very fast and makes a lot of noise
d9e7fac0-a634-4208-8f1b-e882b2885dd4,thank you flipkart
d9047a75-e971-42a3-85f6-eb1c20af7b5b,good but flipkart package not good
e5968a53-479b-48da-8494-e3695348e8f9,disappointed from this product
62524f7a-27e9-4cb0-85e5-b6117dd7e21e,nice product like it 
9072820b-f72a-4755-b414-a0e32cf5bf06,good
52072a12-6e16-4982-b0f9-91f9476cac49,water is coming from deep fridge and tray whole inside is water and water defrause is not working
d383d656-6bc1-41df-8d16-2b51bbd7a1c1,good product
fa5404a8-4d20-4af6-a919-cc8c792d2c07,very good cycle
6ab8ef3d-5204-41f5-8fb1-0e859b616b5f,its not fully convertible logic is there dont by if you want fully convertible disappointed after knowing this
b43f958b-c522-4315-9099-1a924a87ab9f,wrost dont buy them
b457d269-7445-4e4a-803e-8d8b57f62501,material quality is okproduct overall quality is not goodswitches are loose and it dont have enough capability for long lifecooker bottom housing cover plate is not good qualitystrength its just covering the under housing if you punch little strength on bottom cover it will brokeif you need this for 1year usage you can buy thisexcepting more than a year dont choose this
17dff1e7-dcb2-4475-b829-4d55670964f2,worst product dont buy it
6e90e69c-3e2f-4c23-9e59-14c410fa5d47,on time delivery and installation all over good reviews
4c9cd8a9-3786-4663-9219-a717e10f9d94,value for money
acdd66d8-9e12-4d8d-8531-e5af016f1f23,dont buy it very low quality
460ff1dd-bee8-4864-90a8-1dd583925bbe,nice but insurance card is not given
55791cab-aaae-4c74-9e65-264912cfc48c,waste of money cheap quality watch
24fc9089-962c-44cd-af45-bb0ac4a0d238,packing is not good and
9c90dcba-ff25-4e9d-812e-9d255c57c46f,i hv gifted it to my momshe is very happy after getting itproduct is also very good and impressive go for it
8d0ad626-3808-41b5-a636-980015fd05d3,this is not good productuts colour fade off after 1or 2 washnot worth at this price
6883c17e-3be4-414e-9841-84ae96606497,very handy and the cord length is enough long
eba43218-bc08-453a-af31-824502b99b44,op charger take it it is the best charger online
19721df7-0f73-46cd-b13a-f5a5f85254a0,good chimney
32b3b401-db7d-4f30-a038-54104725f920,not big as shown
f1ce2f63-5ed3-4694-b69a-9082793283f1,bad use less over bounce
77b5d9ab-67e3-4a79-813d-c453c6b0982a,its really price worth product its good in working condition its delivered n installed in next day only quick delivery
e78b2b4e-63a6-4e48-90ab-4475a44bf8a6,very nice decent price love it
0d2695b4-4fed-44e6-973b-f9e18f4259b1,it is very bad productdont waist of money
384ce3af-1f88-454c-b89c-c1d3edbc0be1,not even three months overits now getting problems the grinder some times runs and some times automatically stops some times not switching on flipkart such a great online products platform and in that such a product is not accepted
8670cf25-09ef-4819-861b-06e8fccaeeb0,this product is very good and very faster delivery boy for filipcart thank you very much 
35268513-df59-41ee-b837-8071188348e4,this speaker is not working now waste of money
b58e7140-daa6-44be-9c36-9b186022e8e3,this is the outcome after 3 months of usagecooker has malfunction it switches between warm and cook optionseven while cooking
d8c2b78f-fb58-4c25-995a-ffcf9d4d6c5c,after 1 months day by bay compretion sound on and off time
40dad5fb-f9a4-4a3f-8143-5f13cf912739,super excited
60779f86-7d6f-415b-9a0c-a885d3870f74,great experience with apple just i love it
a69f065b-3e1c-4354-8b75-412aa2e6e557,good product
58ca577c-42d9-4c5d-8005-3ef9f2c43127,first time i get a defective product that hook clip was damaged then i send return request and they send me new one and its working well and never damage anymore its length about 2 meters something and voice is clear loud with this device over all good device and good response
db1fb1f9-f327-4fcd-8fe2-86bae8c2b617,good
05906cfe-8382-4989-8fa9-ecc0db19c371,amazing product best in laptops go with it 
913158cf-792c-4099-8a14-f9a32681e0bb,very good mobile in least amount
b11a3bf9-abcb-4b9e-a7c7-b8ae892615de,not useful
281c5def-ad61-4f3b-be32-9dcfa29153c5,super
93ce2469-1fbe-4ffe-accd-c782d298a9c7,not good while cooking rich water come out dont buy not good material
08094ee4-59f5-490b-b3c2-a23aec86e759,charging capacity not ok working with data cable
3f3795ef-9fef-4dc1-b748-1a6d144cf966,waste of money it stoped working after 15 days
c8070a34-d07e-4e55-9561-429a262dbae7,amazing head phone premium quality fast delivery 
d8e19429-0dd5-49a0-9af6-2b8332590bdd,very very worst air cooler am purchase in 21 days water legae very slow running fan swip type not working over all hindware air cooler waste
79ce6aa1-8ee2-4e12-9243-b461a21dc8c7,my product scratch
d792e8a2-0493-425f-87d9-9235aa38c931,please dont buy this product from flipkart because when their mechanic comes for installation and demo he charges extra money than what is mentioned on site secondly the exhaust pipe fitted above the chimney has come off its socket within one month of installation
e3f0e13e-4b13-407a-8a28-a490d57b73df,not good quality
70c82a8b-6f9b-4fe3-8118-9cea8b81c82a,very good love it
b3c97064-7d18-4def-a922-f5d8f8093404,need an improvement build quality is not so great
3b8a53f4-6300-468c-aced-c04f7c1221f5,nice
5658e7f0-3246-4d42-be23-df4a621b1da7,good for home use
76b3d28a-3c69-4f39-bc8b-f9d7557d8c7f,you are so beautiful and beautiful beautiful and good morning and good and
906b6bd0-17bb-4807-bb8c-0c483f34c539,bad product
87518c3b-ecd6-4cc0-8b89-a016daec6261,very good in this priceand looks good in kitcheneasy to use just goo for it
e7432355-4d20-4b40-95c6-948375405930,elastic got loose in one wash only waste of money 
d25d9e80-6581-46fa-be7d-759cd4c004ad,excellent
3290b916-1e7d-49bc-b8d3-e4f5b3f026a2,this is the best laptop below the 1 lakh price rangedisplay 910 excellent for the price battery 1010 outstandingthis is probably the best battery in any device in 2021 a performance 910 best in the price range building quality 1010 best in class nothing to complainsoftware 810 we can go for it without a second thought unless we need windows for any reason im pretty sure that this one will easily outlast all windows laptops
45741711-272a-4f12-9ffc-fa5f3ed663ba,good
05573a55-c758-4b38-ac3e-9eba2d7954f1,not bad
2a571a71-67f2-42c0-8c52-ee9e4b32b34d,not useful
faf9f19a-aedc-4146-bd6c-6463d722630d,good1 picture quality2 features3 installation4 sound qualitybad1 connectivity2 miracast doesnt work1 out of 1000 tries it may cast mobilehorribleflipkart discloses my personal information and i get sms call that i won lotteryreported as a fraud with flipkart no reply from fljpkart additionally i have seen one more comment whos information was leaked by flipkart and he got same fraud sms and call
60270829-d867-47d3-889f-015a8c93fcf5,most trusted app you can buy in flipkart i am so excited thank you flipkart for this amazing experience 
f95fe598-baea-4fee-a8fd-9b21f1a3fcf8,i always hate mi phones but its not as bad as i was thinking but am giving 3 stars coz mi should improve his performance
3e83b81b-2ef4-4867-8f21-b1a22d520689,super quality cost is very slow
1d4ba773-1b9c-495c-acbe-e0a830b1909a,worst company symphony cooler water pump stopped working after 2 months useand i registered complaint but nobody revert back
aef0be04-3720-4d43-ae27-0b7a7a87657a,waste of money old product
cd279bbc-934b-425c-9544-e2f8f1952cd7,awesome ball good for both grass and concrete playwhite colour is good as its easy to see even in dark and on rainy days got it a day before thou i wish they could ve provided a pin with the ball other than that a good ball with the bargained price
921b8f72-fab3-439e-8d27-3fb5a4284b66,i think it has average quality sound but base is good in this price range mot important feature is i use it when battery is low and it work properly battery life is good
2fac7bd5-d3a0-4179-a0c9-3bcabc8f772e,very good 
cebe108a-4311-41c9-9007-a4ff6735d43b,bad product
d4da49d9-43a4-4a9d-8ad1-3b0bf0ea14f6,jar is small goodnot very good
aefe597b-056b-41c5-bde2-fbdcec95da32,very likely power bank
831f3f2f-83ea-4ee5-b480-41a2c8d3084f,happy n enjoying the product
c3c55182-68a9-49d1-aad0-98216bf8e71c,not bad
1558c056-61a2-4beb-805c-8af6637c4b14,poor quality waste of money
ff30766e-f903-495c-95f6-f5c5397467d7,bad
68643311-562d-48cf-b8b0-f83b11cfe881,not that much comfortable
d5fa9b62-1673-4d9f-a159-091b66e2c301,never buy from flipkart worst
85c368ec-ecc0-4d79-b894-acc543d1110d,noob football
88550300-4a74-4798-8277-65c950fc084e,must buy
a96fd233-ae05-46fb-9e5e-b706ca32193c,the product is so cheap and quality is super
b809d7da-8777-4c0b-8122-84cfc8065444,bad quality ever
65d5a1b9-30ad-4459-a68d-f369b4eadac3,very poor
ac6738dd-ba4b-4d28-81f9-1b8787077257,very bad quality
fc345870-d907-43d7-9d57-1dabde4a5eca,good
4baefef0-099c-417a-8c9a-aafeaa752cb3,side cover is not properly fitted and click sound is coming when hold near the connector cable slot badly assembeld worst build quality
2d413d4d-dd99-4828-b538-20948e169d8d,waste waste
1bf71c94-e783-4bec-b7ab-c73ade3d74e3,well this fridge deserve more than 4 star but i am giving it 3 star beacuse of its convertable featureas mention it is a convertable refrigirator but it is not a typical convertor refrigirator means you cannot convert your fridger into fridge the convertor feature basically is uselessotherwise everything in this fridge is more than good
