review_uuid,review,sentiment
34304d1c-2eae-4a08-9d98-429b60b074d9,slo sound,negative
ef7386c6-c250-4447-946f-f05220915d6f,very bad product it waste your money its adapter is stop working in just 1 week,negative
d6294ba7-a88e-476c-ab34-8aa918a2aeed,not use not suported,Negative
233caacc-b880-47a0-af59-f4a6d7de8a19,fitting not properly and not available different sizes knee support,negative
da76bc5a-f567-44a3-b420-741ad1a717c3,product good,positive
ea9c2ffe-14c1-44d4-9f58-86f633a2dda2,best in the market,positive
588ebb3e-f816-4993-8a0f-48f9da4d3875,sound is not good replacement rejected,negative
7edbf9c5-43b7-47d8-8bc6-636d666a1374,not as good as it claims cannot give constant hot water not enough for direct shower have to use bucket and fill it up after every 5 mins,negative
54dcd7b9-ad4d-4d03-a2d1-685d2d099ca9,behaviour of delivery boy is so polite and gentle the product is also good,Positive
dbc5cac3-f486-483c-bbc8-60eb2e1b75c4,nice,positive
566024a2-8752-4f8a-8709-558b633683ab,nice productregularly using in my morning walk totally satisfied,positive
3e62293d-7cee-4736-87ba-9330a035dbdc,very poor installation conditions and quality of pipe is very low,negative
c7360304-2111-45c1-96a7-28bc421e4a8a,awesome,positive
c3cac9e1-5f1a-401c-aa88-8b5569739a08,nice thank you flipkart ,positive
9701e69d-8ec3-4f21-adcb-ac2271d1f617,dad product,negative
88f9607c-2c43-4b3a-9074-5dbeca85c510,very good,positive
4db0dd0a-5937-42be-be47-a33dab82975d,defective itemnot working,negative
c073a1fb-4b6b-47b3-986f-61ec6242e7ac,nice item,positive
4553d731-5730-4558-b1b8-66086eaee3dd,very stylish and attractive but rim and tyres shown in website slightly confused me,positive
f88a1a6e-f606-4d5e-a48a-a1fc71cd84da,nice led picture and sound to good in this price thank you flipcart,positive
3ae93bb8-cdfc-4385-a58e-ed0b08fdde51,very good product thank you flipkart,positive
d1fa1ec9-4e51-4e81-b934-11fe7a4a7049,look good quality also okay,positive
78308c8e-2416-4394-adc6-9ed70f45bb95,1 or 2 month working after connecting problems,negative
75d3c9f0-70a8-4fcf-b252-f7ef3a8dc7ef,very bade,negative
fa26d5d4-b411-4a13-ade8-717d64db7298,best set top box picture quality awesome and fully enjoy with this product,positive
8acc7e4e-c6ee-438d-b8dd-ce0aee26f244,very bad,negative
0077205c-63af-4b36-84f2-92beb18bb144,please dont buy thistoo transparentwhen you try to return they say some error occurred any you cant return waste of money,negative
068c3c6e-feaa-4152-96a7-9a303399cb23,verygood,Positive
197dd429-5f9c-42d7-b45f-6c5c43fcc18c,very nice,Positive
da283dfc-d380-4fc0-8022-9fc7cd89677e,very bad quality,Negative
af46621c-dbc9-4776-850f-61585c59ed0b,dont buy,negative
63a97897-8101-4a03-95a9-75c1898cb761,only 2 monthly used waste products,negative
aec247f7-90a4-4199-9e16-db118f943b49,just nice,Positive
b787ffab-ba6f-4ef8-82b6-42c189cbd256,awesome quality for this amount fullfills my requirement just go for it,positive
db3c6227-8ff4-43da-b42e-73a70da003e7,top cap is not quality few times openingclosing gone the cover,positive
5bc2b4b3-de4d-42cd-9094-c7ffea4582b7,note it is very small it can cook only 350g of riceits two small dont buy,negative
ec4c3e5d-1144-4d80-bfe6-4a1c2a6a9ac5,its better,positive
cc5030e9-e473-485f-982a-68df403f8002,awesome fragrance,positive
9eb5c9ee-32da-4c0d-9488-1377b969dcf6,its little bit weighter not for kidsit sure its not for childrens because its weighter for this price its very very good gave a thubs up for thatits coverd with rubber so its body will not be gone easily so if u are a child who is not well fit its not for you if are aged or if u are fit enough u can surely go for this,positive
3b7c81c7-fe66-4b8b-bfd7-5b5b33d376e0,not that good,negative
d428f0cb-2b47-4f6e-a6d2-f58fb0518f9d,excellent,positive
a4d9d9fb-387a-40a3-9d19-67a1a6de592a,its very hard but the quality seems to be decent for the price got it delivered in a day it is slightly difficult to play as it is really hard,negative
96cafc23-1ea2-402a-b2b2-7baa21fc62fe,nice pant,positive
a2f959a8-47b6-4fbb-b0a1-6345e6fe0e27,in 34 use its get very bad condition,
b71b7d90-ff1f-4205-a336-17fd5b6c0cba,really good perfumesnice smellworth for this price range,positive
0e6c80a7-93e2-484d-9dea-7159f911dc88,hige humming noise from motor it is irritating during working,
79cc9f57-e6f6-4235-83ed-00af90b0c08c,nice kajal,positive
894cec88-3261-4584-81e1-4b91a7c1e1ec,waste product,Negative
27f773b0-9a06-4deb-9c4c-258b31daf2ee,very bed,Negative
80a46534-bb1e-445f-a02b-b050f5e5f253,value for money good,
e3bd63c4-d932-42ce-9139-616f688cc330,very worst product even single wash not working properly full sound and came while spinning and not spin properly,negative
e1c3099c-68c5-40a0-bb56-42f4ee689d0a,super good otg support i am happy 136tb available speed 274 mbps good ,positive
0fecb2ce-c6cb-44e0-b4b8-1e68fba01265,really good super package thank u flipkart,positive
4a7d36d1-6523-4010-bfa9-f010a691e14f,nice,positive
b9921259-13ca-42d5-8d8e-807deecf45ea,only two caster wheel found in box and no plug for water changei dont know how to change water,negative
5cad8dd8-881a-40d3-bc09-a3349c5e4cf4,nice product,positive
5bdb561f-1e53-4a5a-810b-3c0d944a5882,after 1month i got problem regarding cooking optioni was unsatisfied,negative
ac2c05df-8a32-4f85-a9c9-a478fd8b1561,not good,
ba848486-177a-4f1c-9479-5b1fac3beb36,quality good but size small h,
cf28710f-d558-448d-a8e9-f09de31b59ad,sarkh night ahe mop stick very bad,negative
9a1082c3-29d4-4814-b2f0-0928821e0103,if you believe guys this fridge has been 4 times yes correct they have 4 replacements im writing this review because this is not worth it old technology lacks on featuresmany loopholes not recommended,negative
b0ebb0a3-aa2f-4dae-9444-d1df86db3d43,worst,negative
8a635544-d4be-40f4-afbf-b97eb9233de7,nice,Positive
468297f3-b463-4188-abe4-3da12293d500,very very very bad product,Negative
fa2d74b1-7ec7-4c2f-b187-96537c9f18ba,very nice ,
1206e1bc-1b11-4657-89e5-731efdf24b7e,good,positive
0179a1c5-03a4-4b88-92cc-6908c57c613f,great for regular work,positive
6ebd1082-7fb4-4408-b0df-d5c0abf4dd38,in the piece that i received cooling water pump doesnt work when i keep it in fixed setting instead of swing otherwise quality seems okay doesnt cool even a small room you only get cool air when you are directly in line of the air,negative
899942df-6b0e-41bd-999e-9da52a1a6bf9,very bad products,negative
415beb5d-289a-4c09-9f55-2ec940477236,excellent,positive
faf8cb9e-618d-4b9f-b8a3-315e84bf76e9,awesome product,Positive
59df3100-2ab2-4c8e-aead-c51558528ca8,it takes more then 20 min to heat one time full capacity of 15 l tank otherwise product look is very good,positive
bf0778d7-7851-4cf1-b9b9-a6d49485e101,its working nice,positive
8bca1599-6797-469f-8a7c-ffc90cc25986,worse,negative
866905bd-0860-41a5-be1a-76e8125e356d,nice sound quality,positive
10b2d6cd-bb08-4807-ac60-b9a52fc9e6c0,nice,positive
7aecaf05-db63-4b50-a824-0cb5e00caf36,very classy and stylish ,positive
c94e7ce8-8132-4727-9467-290efa3d2f05,nice stuff and looking good,positive
a69900da-5631-4e37-a1e0-b6d197541cfa,value for moneygood productworking perfectlyon time delivery,positive
7f230f8d-b0cb-4cb0-a9de-d5ad1e7b36f1,worst,negative
4ec74cd0-0d81-47bb-9afd-0af9a6e46896,nice,positive
5a4b01a9-9dd9-4498-94d8-121978a56696,good,positive
1150e879-2ea2-423a-9d47-7baaad57d8b4,stop to work with in work has manufacturing defect company not provide amc to know this i am surprised after one what will be i am affried,negative
36de02c0-908b-49ed-8825-78cd65df5fa4,the quality is bad,negative
e8a5b817-8120-4b70-8293-8a24381300c1,good,positive
35d99889-ca12-4721-adc2-50031c4509e8,not satisfied and not recommend,Negative
89525dea-64fd-4184-9684-f0506bf3dc41,i ordered this product special thanks to flipkart for delivering on time i used this product as per the given instructions but it stopped working in 20 daysthe processing bowl part stopped working suddenly i read the manual checked for solutions but there was no sucessi dont think its worth to buy a product which doesnt even work properly for a monthnot at all a good buy,Negative
4b1faa60-3d8f-452b-9f6b-6b20ed7e412c,nice product,positive
b6642459-124c-432d-b5be-804dd7c2f17d,beautiful,Positive
640fef00-ce05-48d4-bf02-309e2cdab220,bad,negative
6f25eef5-e9a4-45df-95a4-5b3d310be958,very good product and excellent price,positive
70fb65f0-ebb6-4f7d-abdd-deb6a52cdcdb,very nice ,positive
98fbe117-66db-4147-91d9-1bf6a046036a,good product at good cost,positive
df4b34a2-2cf8-4596-8715-9c5d1a773e6b,best excellent happy,positive
380755fb-b42c-430f-8695-9973b62e7aa7,good,positive
066894fa-557d-4108-bf99-f9f21f1c3984,nice,positive
94aeda9e-1358-4cae-9691-c31d3fee4ce9,range is lower than i expected,negative
d90f2678-5e11-4d11-9673-2e2c34514b75,not power full bank,negative
7133e2fc-a4f5-4454-999a-efeb1c353a37,not performing well,Negative
7179ece8-4610-4cf7-9996-e40f4c9e3fa0,i requested for burgundy color and got grey color product,negative
4321acff-2d3f-4f1e-ada0-c4b728088b95,good,positive
e4012849-caf7-4311-94a8-40f353415267,good,positive
bb2a9ae9-5afd-48e0-80c5-b1e554417e2e,its leak while shaking,negative
d7c980ec-ccb0-4e91-bf7e-8cd36b0839d6,the phone keep falling as there is no support to hold it,negative
c576682d-d9c6-49f9-9c3f-760d121b9514,stitching quality is poor,negative
560f3c67-6ff0-4833-93b7-097b4c49b3d7,product is defective it is showing problem after 3 days of installation not cooling at all i want to return it,negative
d1f2a6c6-e34e-4741-ac9b-3d80fe106d49,nice otg in such a low price im very happy with this product ,positive
cf7c9125-1a57-44a3-a87b-397d41d1192d,thank uhh flipkart ,positive
7194e0f4-3ca0-41bd-9292-a4ec367eef80,very bad quality,negative
c59b8f5d-08e8-441c-89d0-093873a8621a,dont buy its very very small its enough for only 2people,Negative
f67de186-00d7-4c0b-af9a-a5ad29adc853,useless product,Negative
4227a912-a6f3-4e72-9bb6-8288f44341f3,yes a am very highly satisfied with ifb neptune vx dishwasher 100 germ free hygienic wash perfectly washes typical indian utensils like cooker kadai etc really a value for money product,positive
4bfaada5-66f3-47d2-b4fd-a3e0713a06a9,good,positive
e0ac57d6-b16e-4489-8241-eb67740c4006,i ordered it on 15th july and got the router on 17th itself though the est was 19th but i dont whats wrong with this router it is not delivering proper speed and even in the range of 510metres the wifi signals are very poor i dont think this is an ideal router direct connection thru wire is good but the attenas arent sufficient i guess,negative
a2e1bea6-eeb6-4b63-87aa-9890422b9402,good products,Positive
f5679376-5c43-4b5d-ac18-10d333751680,nice,positive
6d43f1cf-8e3b-44df-a645-f0e04f0351a5,not good not lowd,Negative
901a858a-f6b2-4c2c-b313-87004aa78161,not workingworst coockermoney waste,negative
26f79303-8800-49e8-98ec-7446c0e60626,nic product,Positive
1938ec84-4f69-4401-ba48-c98a2b3cfdb2,its very poor ball i play in mud ball comes so many hol,negative
a80a8901-92cc-4807-90b5-502c6de2719d,good quality,positive
f53f591c-ae1e-4c42-87f7-1306ff258f1f,very nice,positive
8f70b450-25a0-4f3a-8020-06269a43b1a3,vwrry disappointed,negative
0352336a-239a-402f-a112-ccb34705964b,product is good and the company policy is also very good,Positive
fd74c901-9aa6-4d89-8f18-1c9095f57713,this was delivered on sept 9th 1 they broke our room door while bringing the fridge in i will ignore it because one of the delivery boys was handicapped as these things happen during difficult times2 to get an engineer to start the demo took like 4 days until then the refrigerator was switched on and we couldnt use it lets ignore that as well for the benefit of doubt as pandemic lock down cause delays3 heres the mother of all problemsoctober 31st the sensor and the mother b,negative
d4bc64c2-1d93-4fc3-bf3c-5ead9e486149,good but not enough,positive
6751b722-144f-46f0-90cc-1059f24c3a7d,very bad dried product so disappointed,negative
c934c772-4017-4575-a1dc-ec4d1f118cc9,vary nice ,positive
991da685-d66c-4894-85e7-b7f072bd250f,sound quality just okay but aux pin damage fully disappointed ,negative
387b8848-60a7-4235-beb4-034f0d936386,good one but only for liquids not cooking please be careful,Positive
aac4ee3e-2645-4492-90a7-84b32db636ec,product is good,positive
4bdf9c5b-5773-4b7e-8f02-2f71975d2889,good product,positive
22be41b5-8c33-4ea3-a1af-1c1c2bdb8c00,good,positive
37273fc0-b128-47a9-96af-4453d5b7fcde,worst cooling locally made coolers are way better then this ,negative
09cbef7e-898d-4c5a-957c-265471f9c394,dont buy this product a cloth material is very low qualityafter one wash colour automatically remove from clothe if you have bigger hand then this cloth is bad for you,negative
7d4aacb2-116b-4234-941d-bf611448240f,good,positive
9571ba45-94b2-44b8-b0df-f7f5207ceef4,wast of moneyair through below 5 feetdont buy,negative
2987e1cf-bcfe-4af3-84b1-8be715e88119,nice product,positive
369e13f2-dbf5-43cf-bb0a-66e66de90537,west product received dry condition,negative
2f3b9fa7-3449-4ff3-bd04-d72393a640a2,this product is very bad and it has been teared within one kick it means a waste of money dont buy it,negative
7d25d93d-4ed9-4775-8b79-b1d34f77766e,very good product i have been using inalsa food processor since last 10 years have exchanged my old product with inalsa inox 1000 plus and found it really amazing,positive
2a2d2107-b0f3-4aee-848d-f0cbea161ce3,good quality product is so best i am happy in most low price shoes,Positive
3c967004-0b4d-4272-97be-da425274bafd,very bad quality,negative
b78d9c61-4c74-4c97-9d0d-dc9541d44ecd,good product,positive
b2a420ba-473e-4b21-91bf-3f7f67d46d6a,nice,positive
82501649-6997-45d0-8939-7799955401f5,very bad cooler pump is not working in 10 days,negative
c14e27ba-6cb1-4d57-befb-f23816a87d82,bad quality,negative
ddae91a6-f613-46f1-a388-afcb770c799d,i purchased for drawings and editing,positive
c2858aba-9eb8-4cff-ad96-3c9d2cfa687b,worst product not working at all,negative
50e64d75-7c7c-48f4-b469-58db701cc395,not good,negative
199470d4-87d5-4a9e-9ff1-82282cbdf9ae,waste product the product size was too small,Negative
4f73c38e-2f72-4ec1-948a-f9f5ddc5e6bb,nice one soft and good fiting,positive
f3d0c9cb-6c11-4c80-8e94-1a3f74b0d196,nice,positive
7cdbc10e-68d5-4120-adf9-96c6e738913b,best,positive
438f97df-1b37-4f2d-89b0-f94857ebbd60,very bad,negative
1b2245b5-02e1-42b5-bcb1-4da86ead0be6,bad qualitysound problem again,negative
060e102e-1371-4262-906d-23e4d7407f2d,after one month use its elastic became loose,negative
e390a14f-e936-4c9a-a72f-8386f0a1ee5f,good,positive
2a59366b-c751-4656-9312-258dfbbfdc42,good for childrens,positive
dc67b948-502c-4fc4-a51e-906ae3579686,its also good,positive
2dbec38e-2893-4db4-bd3b-adb6c6c117a4,base i mean stand bad quality we can see that inner wires,
405ad09b-b980-4ae4-b718-2fdd985d5a63,perfect product,positive
b4e0ee47-20bd-455e-99ee-232c1d0b5753,fast delivery from flipkart fitting and installation guy was really experienced and helpful he has done and explain the things in simple way overall excellent experience 5 star for installation person,positive
02effcd2-c19d-4c27-b364-de13bd435f15,i order for big size but i get small in size when i trying to exchange it shows exchange not possiblesuch a bad experience from flipkart,negative
f71e2a7c-36d2-47bf-88a7-e7853ea21831,it is dry,Negative
a7b729b3-4f47-4b1c-9b64-23da03601fcd,its not good,Negative
8adc653d-9690-4145-af98-64eb60f490fc,i am unhappy with this product the air is not cool its just like a fan small in size with water without water there is no difference just ok,negative
fb8b80f9-01e6-4e03-b9b4-ad6e1edb139c,excellent product,positive
7ca3c265-fd13-4fae-9999-2c439716454c,recived damaged product,negative
aad13956-622a-4acd-9ac9-4e31ac19592c,excellent product at this price range,positive
5492f55b-f5ed-4564-b6ec-ab4e6714debb,value of money,Positive
e3c838eb-717f-4124-9e14-f6299723e88c,nice,Positive
47ee29fa-426c-4602-925b-a1602b04dacd,bad product,negative
038be6e9-f56d-4cf6-9be4-35d51bc78de6,nice,positive
a14f4f5c-59ad-4865-8c2b-9fcd80296eef,disgusting material,negative
0a8f5af9-a0d7-4e7b-bb61-07a5bf9689cb,reviewing it after using it for 3 weeksmost of the functions are unable to workthe pad literally doesnt justify its price range theres lot of glitches throughout the padhonestlya regret purchase to make being a student,negative
b29a70f1-0c8b-4aae-93ec-8ae46700adb8,good,positive
bf24c195-31fd-4f7c-b992-73328d6ae87e,suber sond and not a jbl bass but qualities is good,positive
